sessionId;userId;timeframe;eventdate;ordernumber;itemId
398853;NA;934995;2016-04-01;8244;74806
398853;NA;934995;2016-04-01;8244;6666
398869;159809;2403784;2016-02-09;1117;59890
398893;159821;1836276;2016-03-15;5220;47765
398934;NA;16942513;2016-05-27;21315;1047
399025;NA;869936;2016-03-27;7286;42490
399025;NA;869936;2016-03-27;7286;42491
399050;NA;5578637;2016-05-12;17826;7400
399050;NA;5578637;2016-05-12;17826;101145
399050;NA;5578637;2016-05-12;17826;13893
399061;NA;4188239;2016-04-29;15006;65986
399061;NA;4188239;2016-04-29;15006;37619
399070;NA;517811442;2016-04-04;8979;375743
399124;159910;604499;2016-02-20;2430;33640
399156;159923;714171;2016-02-07;719;126133
399166;NA;256705;2016-04-25;13816;32486
399225;159949;1964656;2016-02-17;2099;1252
399435;NA;1060499;2016-05-27;21181;84875
399456;NA;501016;2016-05-27;21274;103557
399480;NA;187903;2016-04-18;12489;37795
399586;NA;252410;2016-04-14;11407;34502
399595;160094;35649028;2016-02-23;2721;63331
399642;NA;100763;2016-04-01;8296;3440
399672;161542;1306484228;2016-04-14;11473;6088
399745;NA;1440828;2016-05-27;21192;3715
399877;160213;1046910;2016-02-12;1606;11338
399877;160213;1046910;2016-02-12;1606;19733
399888;160218;482273;2016-02-13;1648;8735
400031;160284;10512680;2016-02-25;2954;36613
400031;160284;47512222;2016-02-26;2954;36613
400096;NA;1105789;2016-05-01;15271;36513
400143;NA;289325;2016-04-17;12261;8924
400143;NA;289325;2016-04-17;12261;68393
400250;NA;12862796;2016-04-26;14103;36351
400270;NA;757224;2016-04-13;11343;9600
400352;NA;777511;2016-05-26;20935;31089
400397;160462;5762434;2016-04-11;10601;32048
400422;20346;1243676;2016-04-08;9824;7107
400585;NA;64377393;2016-05-09;16831;19248
400602;NA;487535;2016-04-02;8523;36136
400615;NA;1160741;2016-04-11;10694;122
400650;NA;907395;2016-05-20;19524;379157
400765;80046;283929;2016-02-29;3362;48684
400771;160612;9070163;2016-03-16;5460;9354
400815;160631;1919885331;2016-02-28;3268;33416
400815;160631;1919885331;2016-02-28;3268;4104
400857;160652;4882159;2016-02-14;1740;24492
400857;160652;4882159;2016-02-14;1740;12743
400857;160652;4882159;2016-02-14;1740;5192
400857;160652;4882159;2016-02-14;1740;89583
400879;NA;397732;2016-03-28;7551;20313
400941;NA;477798;2016-04-05;9155;77825
401000;NA;1196013;2016-04-26;14147;126351
401011;NA;133184086;2016-03-24;6763;80859
401028;NA;1564055;2016-05-23;20218;75448
401076;160734;1412986;2016-03-10;4300;7270
401110;92078;6598188;2016-04-03;8705;6062
401138;NA;3485447;2016-04-27;14437;36150
401138;NA;1185307;2016-04-27;14423;47297
401274;NA;3901748;2016-04-11;10606;176012
401491;NA;710193;2016-06-01;22525;94068
401548;NA;1756472;2016-05-16;18758;386137
401574;NA;1067919;2016-04-19;12934;85285
401574;NA;1067919;2016-04-19;12934;10858
401601;NA;943303;2016-03-25;7009;69544
401612;160962;1350730;2016-03-01;3449;20971
401642;160976;296878;2016-02-15;1868;2288
401892;161071;1540348;2016-02-09;991;51650
401900;NA;46111080;2016-05-03;15705;58680
401922;NA;1206619;2016-05-12;17590;380389
401954;NA;2904356;2016-05-12;17625;47364
402115;NA;2010571;2016-04-24;13540;65067
402132;NA;797562;2016-05-22;19883;34609
402174;NA;289750;2016-04-18;12501;374874
402214;NA;3305701;2016-05-12;17845;14301
402223;161200;1368695;2016-02-22;2578;176649
402223;161200;1368695;2016-02-22;2578;125997
402231;67290;1936264;2016-05-05;16137;9141
402234;NA;535741;2016-05-29;21633;6468
402248;161210;2404216;2016-02-14;1778;11500
402248;161210;2404216;2016-02-14;1778;193531
402277;NA;216054;2016-05-13;18060;18351
402411;161277;1156810;2016-03-03;3736;22680
402516;NA;1023444;2016-05-23;20022;58739
402516;NA;1023444;2016-05-23;20022;390543
402592;NA;469875;2016-05-27;21361;56241
402592;NA;469875;2016-05-27;21361;380970
402592;NA;469875;2016-05-27;21361;377555
402780;NA;971579;2016-04-28;14740;162864
402795;NA;611339;2016-05-11;17451;64259
402795;NA;1922667;2016-05-11;17459;33495
402795;NA;2112334;2016-05-11;17461;33495
402796;70709;1810870;2016-03-03;3652;29701
402805;145659;553420;2016-02-27;3150;124306
402805;145659;553420;2016-02-27;3150;169932
402907;24451;614696;2016-04-24;13557;57553
403000;NA;2853108;2016-05-27;21260;15706
403240;NA;1021276;2016-03-22;6456;171625
403274;NA;244058591;2016-04-13;22804;19274
403332;161677;836534;2016-03-02;3628;47616
403332;161677;836534;2016-03-02;3628;2831
403332;161677;836534;2016-03-02;3628;32873
403444;NA;12430233996;2016-06-02;22636;425457
403556;161786;12556229;2016-02-12;1544;99577
403572;NA;752008;2016-05-18;19289;248866
403725;NA;6365144;2016-05-17;18891;69421
403780;NA;826664;2016-03-23;6708;5115
403780;NA;826664;2016-03-23;6708;19151
403780;NA;826664;2016-03-23;6708;5898
403854;161910;2860966;2016-02-04;358;64307
403924;NA;500017;2016-04-29;14962;31883
403924;NA;795785;2016-04-29;14967;31883
404020;NA;842857;2016-05-19;19424;424057
404093;NA;712246;2016-03-27;7436;37012
404130;NA;708839;2016-05-17;18888;169513
404134;NA;216672;2016-04-13;11193;48507
404237;NA;523385981;2016-06-04;21588;90787
404287;NA;769903;2016-03-20;5824;622
404288;NA;63789;2016-03-29;7769;45560
404386;NA;575994;2016-05-30;22003;130068
404527;NA;1007320615;2016-04-10;10272;15022
404578;NA;13167183;2016-04-19;12888;202278
404578;NA;13167183;2016-04-19;12888;9546
404578;NA;13167183;2016-04-19;12888;22247
404668;NA;670612;2016-05-29;21709;126390
404845;162315;1371967;2016-02-10;1183;135893
404853;162320;414194;2016-05-30;21793;378251
404887;NA;1113873;2016-06-01;22338;86464
404959;NA;258997;2016-04-02;8434;164241
405129;27050;104435;2016-05-18;19150;74409
405155;162458;2739350;2016-03-12;4510;135842
405160;NA;1472540;2016-04-19;12691;35378
405185;NA;12666956;2016-04-24;13531;74821
405289;164800;60807963;2016-05-10;17019;12974
405435;NA;4391445;2016-03-20;6002;58380
405443;NA;749387;2016-05-25;20740;146406
405610;23480;987188;2016-04-27;14287;61880
405668;NA;847659;2016-04-15;11692;40616
405725;NA;17431908;2016-05-12;17692;54901
405746;NA;265482472;2016-04-10;10466;60981
405767;NA;7321366;2016-03-22;6326;177022
405797;23710;1436241;2016-04-15;11686;4158
405797;23710;1436241;2016-04-15;11686;4290
406035;NA;359055612;2016-05-09;16948;181475
406042;NA;469561;2016-04-12;10966;376199
406130;NA;22911339;2016-05-28;21527;380970
406202;162889;20664583;2016-03-11;4415;4615
406279;NA;5808123;2016-04-08;9911;119875
406279;NA;5808123;2016-04-08;9911;55011
406477;163006;893965;2016-05-25;20726;7730
406512;NA;1526346;2016-05-31;22239;6436
406519;163022;764458;2016-02-13;1689;169390
406519;163022;764458;2016-02-13;1689;6829
406555;85875;2990524;2016-03-14;5042;68913
406668;NA;412057;2016-05-14;18296;64246
406719;NA;557536;2016-04-14;11608;68354
406764;163121;462432;2016-02-20;2417;2809
406796;NA;1203508;2016-04-12;10957;63043
406842;163157;761234;2016-03-11;4416;78546
406869;101063;139389;2016-04-17;12350;11110
406897;NA;785876;2016-04-19;12998;56241
407031;NA;1853294;2016-04-24;13591;14189
407036;NA;988536;2016-04-28;14761;262831
407044;NA;2183650;2016-04-29;14952;36380
407190;163312;6496366;2016-05-20;19476;21403
407224;225066;318703;2016-03-09;4238;15518
407340;NA;601703;2016-04-28;14833;34559
407376;NA;4563310;2016-05-30;21891;1616
407423;NA;386591;2016-03-29;7782;36269
407428;NA;1789630;2016-05-28;21433;378119
407482;NA;121688;2016-05-24;20475;35945
407524;163454;3181865;2016-02-25;2948;14165
407541;163461;4271932;2016-04-11;10636;126390
407553;NA;105718;2016-05-09;16958;13749
407555;NA;618944;2016-05-15;18417;293340
407761;NA;960991;2016-03-31;8099;10237
407982;NA;1118837;2016-04-09;10097;90581
407996;163649;1463715;2016-03-15;5087;36182
408050;163678;210284;2016-05-29;21745;418627
408060;23865;1406106;2016-05-31;22241;41727
408127;NA;1717982;2016-04-11;10618;209802
408266;NA;588129;2016-04-13;11223;378028
408266;NA;588129;2016-04-13;11223;375081
408281;NA;5993854;2016-05-31;22290;40190
408281;NA;5993854;2016-05-31;22290;52886
408281;NA;5993854;2016-05-31;22290;232855
408399;163838;22801738;2016-03-26;7199;7085
408416;NA;40545035;2016-04-26;14071;195578
408416;NA;46167448;2016-04-26;14107;195578
408416;NA;30808761;2016-04-26;14013;168943
408535;NA;2112848;2016-03-28;7587;80072
408686;NA;1646650;2016-05-13;17956;47283
408727;NA;1080235;2016-03-31;8127;33313
408753;163987;513011;2016-02-09;1009;549
408853;25056;389470;2016-02-05;455;1594
408890;NA;4374058;2016-04-25;13801;68617
408895;170549;5117925;2016-03-24;6870;46778
408918;164063;19045031;2016-02-13;1651;47926
408928;NA;2861818766;2016-05-22;19940;392303
408928;NA;2861818766;2016-05-22;19940;14760
408955;NA;2167254;2016-05-28;21523;380074
408966;NA;2204342;2016-04-28;14642;84875
408966;NA;2204342;2016-04-28;14642;10858
409048;NA;1332365;2016-05-08;16652;13749
409180;164172;869081;2016-02-29;3289;12229
409294;206240;909429;2016-03-14;5043;4868
409374;NA;121640304;2016-05-09;16910;27118
409413;NA;12518658;2016-03-25;7069;13980
409451;NA;1542657;2016-05-22;19826;125750
409517;164315;504899;2016-03-12;4488;131984
409552;NA;2472923;2016-05-15;18579;433951
409611;NA;6355502;2016-04-01;8377;391854
409654;18212;634039;2016-04-27;14570;374798
409665;36379;354344;2016-03-14;5063;13591
409674;NA;1831059;2016-05-15;18381;164627
409712;NA;2152545;2016-04-07;9795;13043
409722;NA;1897149;2016-04-11;10526;209864
409859;28505;897239;2016-03-31;8163;173687
409978;NA;518025;2016-04-10;10419;168337
410108;27260;1312338;2016-05-29;21731;32216
410108;27260;1312338;2016-05-29;21731;78317
410335;164660;1401086;2016-02-18;2251;9443
410496;NA;1461931;2016-05-29;21761;13048
410578;NA;1722863;2016-05-12;17635;36031
410578;NA;1722863;2016-05-12;17635;398444
410597;41877;851512;2016-03-27;7309;272212
410597;41877;851512;2016-03-27;7309;227170
410648;NA;2267915;2016-05-13;17934;173075
410697;NA;444213;2016-04-17;12208;34066
410724;NA;942763;2016-05-21;19767;44356
410728;168058;10424974;2016-05-30;21859;177170
410789;NA;6822572;2016-03-20;6000;14606
410961;164928;570711;2016-02-25;2897;153384
411043;NA;2946764;2016-04-10;10469;20313
411065;NA;814573;2016-03-22;6378;89497
411106;NA;97392783;2016-03-22;6374;266
411248;165039;1319023;2016-03-01;3418;11338
411281;NA;4303770;2016-05-29;21650;129072
411327;NA;5933041;2016-04-26;14159;45617
411327;NA;1351317;2016-04-26;14140;142311
411327;NA;14378739;2016-04-26;14223;14950
411531;150532;4203080;2016-03-20;5963;36442
411572;NA;1191003;2016-05-09;16918;5450
411590;NA;5671323;2016-05-26;20874;10746
411817;NA;7734526;2016-04-29;14973;13431
411930;NA;439546;2016-04-03;8777;15473
411961;NA;275183;2016-04-18;12493;33459
411997;NA;2290983;2016-05-23;20190;32757
412046;NA;1555316;2016-04-25;13719;30350
412056;165375;594472;2016-02-14;1777;9672
412094;165391;1280466;2016-02-10;1328;60662
412115;165404;1760692;2016-02-18;2198;14374
412165;NA;420829;2016-04-27;14474;79383
412177;165437;344687;2016-02-18;2199;59063
412225;NA;702975;2016-05-17;18879;66860
412310;172342;88200801;2016-02-23;2712;124512
412310;172342;1097232;2016-02-22;2634;82292
412343;NA;282444;2016-03-30;7874;85870
412516;NA;71638090;2016-04-10;10213;164696
412541;NA;12103806;2016-05-24;20350;14071
412546;NA;1165900;2016-05-01;15289;178612
412550;98565;1022535;2016-05-03;15660;170705
412605;NA;574405;2016-05-15;18342;30050
412644;NA;4778947;2016-04-30;15191;73775
412644;NA;4942785;2016-04-30;15193;80102
412934;31005;422854;2016-02-07;758;34752
412937;NA;235866;2016-04-19;12719;3147
413051;165822;1447935;2016-03-04;3787;30674
413140;165955;1027690;2016-03-27;7442;49614
413165;165874;1141785;2016-02-12;1548;11338
413170;NA;512061;2016-04-01;8220;1519
413170;NA;512061;2016-04-01;8220;11254
413170;NA;512061;2016-04-01;8220;23569
413225;NA;3439443;2016-04-24;13547;108220
413225;NA;3439443;2016-04-24;13547;17569
413305;165938;355348;2016-03-06;3962;30539
413309;NA;77025802;2016-05-03;15554;9078
413327;NA;654743;2016-04-25;13758;62496
413388;NA;1855346;2016-04-10;10230;71352
413388;NA;1855346;2016-04-10;10230;60568
413388;NA;1855346;2016-04-10;10230;61702
413388;NA;1855346;2016-04-10;10230;51374
413388;NA;1855346;2016-04-10;10230;63667
413388;NA;1855346;2016-04-10;10230;148559
413388;NA;1855346;2016-04-10;10230;141367
413388;NA;1855346;2016-04-10;10230;80109
413432;NA;1190007;2016-06-01;22377;30161
413432;NA;1190007;2016-06-01;22377;235028
413450;NA;2368729;2016-05-05;15998;34192
413488;16664;439088108;2016-04-17;12276;169402
413488;16664;439088108;2016-04-17;12276;58153
413492;NA;226223;2016-04-20;13244;12187
413606;NA;948357;2016-04-27;14513;34961
413695;166093;1107009;2016-02-04;432;8380
413695;166093;1107009;2016-02-04;432;5337
413746;NA;1819726;2016-03-31;8071;5236
413754;166128;3310030;2016-03-03;3676;10382
413792;NA;392291;2016-03-21;6277;39204
413878;NA;155347;2016-04-29;15043;31125
414153;NA;1294162;2016-04-03;8745;90438
414212;NA;3601226;2016-03-22;6385;120541
414259;NA;429169;2016-05-27;21135;25834
414491;NA;6170611;2016-05-25;20664;35077
414498;NA;10560756;2016-04-26;14241;13851
414550;NA;931738;2016-03-20;5983;46189
414552;166468;597249;2016-02-21;2511;37154
414594;NA;766292;2016-05-28;21477;31935
414639;NA;4586103;2016-05-02;15400;34631
414639;NA;4586103;2016-05-02;15400;66982
414681;NA;160544;2016-04-01;8343;44164
414700;166530;11021271;2016-02-10;1194;70139
414788;57674;413767;2016-03-20;5840;11440
414790;NA;7616133;2016-05-11;17325;79841
414829;NA;1020005;2016-04-20;13256;7143
414841;166592;302711;2016-02-10;1202;13921
415136;NA;774156;2016-06-01;22500;3655
415144;27479;3543524;2016-02-17;2108;122788
415147;NA;340504;2016-05-11;17378;101291
415173;NA;3348030;2016-05-16;18830;2831
415212;166732;5058503;2016-04-18;12462;36520
415218;166735;441698;2016-02-19;2353;36963
415238;NA;758202;2016-03-18;5753;58966
415238;NA;758202;2016-03-18;5753;58966
415238;NA;758202;2016-03-18;5753;58966
415347;166780;6711985;2016-03-01;3495;17190
415420;NA;1365740;2016-04-18;12651;21268
415452;NA;17506724;2016-05-14;18281;126926
415478;NA;238132;2016-04-05;9227;36351
415544;NA;1540521;2016-04-16;12068;393119
415544;NA;1540521;2016-04-16;12068;203298
415570;166863;4877838;2016-05-10;17125;59284
415570;166863;4877838;2016-05-10;17125;69092
415610;166883;4848578;2016-03-09;4212;1762
415948;167025;515360;2016-02-26;3024;84642
416007;NA;238307;2016-05-03;15703;13749
416126;167110;1035083;2016-02-26;2989;31359
416126;167110;2640144;2016-02-26;2993;44775
416138;NA;361033867;2016-05-20;19593;11674
416183;167141;768468;2016-05-15;18350;10274
416183;167141;768468;2016-05-15;18350;23601
416183;167141;768468;2016-05-15;18350;58499
416193;167143;585877;2016-03-01;3476;999
416193;167143;585877;2016-03-01;3476;32713
416199;167147;356595;2016-02-14;1760;143
416239;NA;4080114;2016-04-19;12773;35879
416334;167197;702016;2016-03-23;6645;20366
416348;NA;5445180;2016-03-24;6818;6908
416438;NA;1044190;2016-05-17;18894;71672
416630;NA;780217;2016-05-15;18447;23740
416811;NA;2202061;2016-04-20;13203;102788
416826;NA;1693230;2016-04-20;13230;7826
416826;NA;1693230;2016-04-20;13230;3141
416828;NA;1517351;2016-05-22;19809;7589
416839;NA;402613;2016-05-08;16716;71236
416877;167416;2243419;2016-02-05;439;82842
416922;NA;356495;2016-04-03;8791;36351
417017;NA;1429950;2016-03-21;6200;36963
417017;NA;1429950;2016-03-21;6200;8346
417017;NA;1429950;2016-03-21;6200;136410
417019;NA;1825982;2016-05-31;22112;6079
417028;NA;163672956;2016-04-13;11277;88142
417028;NA;350498;2016-04-11;10700;6778
417103;167511;421020;2016-02-13;1683;36680
417220;NA;501919;2016-03-30;7918;67811
417271;NA;843718;2016-05-06;16327;77232
417328;NA;134759;2016-03-23;6628;164603
417371;NA;1336847;2016-05-20;19508;80464
417404;167641;375886;2016-02-09;1161;138877
417471;49583;705010;2016-04-10;10202;36155
417545;NA;934867;2016-05-05;16180;129473
417597;167727;562662;2016-03-06;3975;58131
417619;208733;490936;2016-04-04;8803;6859
417646;167750;400737;2016-02-06;603;43527
417657;NA;736623;2016-05-05;16017;60818
417694;NA;5686674;2016-04-10;10302;30890
417705;NA;9651529;2016-04-15;11745;110234
417705;NA;9651529;2016-04-15;11745;330225
417714;NA;4880463;2016-04-24;13578;134756
417737;NA;940322;2016-05-02;15481;374757
417737;NA;940322;2016-05-02;15481;203285
417737;NA;940322;2016-05-02;15481;252872
417737;NA;940322;2016-05-02;15481;47278
417737;NA;940322;2016-05-02;15481;235010
417737;NA;940322;2016-05-02;15481;80024
417737;NA;940322;2016-05-02;15481;380151
417778;NA;749681;2016-05-30;21898;58524
417822;NA;600822;2016-04-16;11956;68393
417894;NA;2128297;2016-05-26;21056;80271
417940;NA;221587;2016-05-29;21620;14896
417971;32677;2199625;2016-05-11;17538;74520
417980;NA;1604754;2016-04-30;15210;80214
418044;167915;1823495;2016-03-01;3480;65708
418137;NA;275283;2016-03-29;7760;178022
418160;NA;423926;2016-03-27;7449;128789
418228;167986;829366;2016-02-25;2872;9992
418228;167986;829366;2016-02-25;2872;5285
418228;167986;829366;2016-02-25;2872;35404
418284;NA;177164921;2016-03-22;6401;36031
418284;NA;177923565;2016-03-22;6405;36031
418291;NA;1834138;2016-04-27;14588;11815
418300;168019;17193280;2016-02-29;3334;124954
418300;168019;17193280;2016-02-29;3334;130115
418300;168019;17193280;2016-02-29;3334;4751
418319;NA;66024699;2016-04-03;8647;46491
418603;168142;995348;2016-02-11;1432;3502
418603;168142;995348;2016-02-11;1432;242214
418655;NA;3212314;2016-05-10;16971;9634
418675;NA;560268;2016-05-16;18591;258599
418687;26106;1331017;2016-05-24;20344;40890
418825;NA;634515;2016-04-18;12612;41720
418965;NA;33264137;2016-05-11;17558;8089
418970;NA;1260292;2016-04-11;10517;23454
418970;NA;1260292;2016-04-11;10517;68351
419063;NA;1621488;2016-04-10;10359;12865
419147;NA;618552;2016-03-23;6616;14613
419152;NA;704464;2016-05-20;19446;173518
419163;NA;251546;2016-04-27;14314;850
419211;NA;1232073;2016-03-31;8086;150431
419211;NA;1232073;2016-03-31;8086;14309
419219;NA;312160;2016-04-26;14170;64702
419219;NA;312160;2016-04-26;14170;11901
419230;NA;317220;2016-05-23;20094;384675
419344;168444;7376342;2016-02-08;950;30841
419369;NA;223729;2016-04-05;9217;8750
419448;NA;184270417;2016-05-22;19879;9924
419522;NA;1461089;2016-05-07;16598;10000
419573;NA;1324111;2016-03-30;8018;32068
419573;NA;1324111;2016-03-30;8018;41095
419573;NA;1324111;2016-03-30;8018;80041
419614;26520;303258;2016-04-07;9545;1161
419614;26520;303258;2016-04-07;9545;150531
419626;19646;2136248;2016-05-08;16635;14889
419729;NA;1245777;2016-04-13;11253;34771
419800;NA;722491;2016-05-04;15898;94388
419802;NA;1749892;2016-04-05;9295;76
419855;168647;2561876;2016-02-13;1676;36746
419857;NA;429332;2016-04-04;8834;4453
419881;NA;542284;2016-04-04;8937;47818
419955;168686;765297;2016-05-30;21929;69757
420008;NA;2001502;2016-04-11;10684;90774
420032;NA;3637081;2016-05-23;20270;16217
420055;NA;422737;2016-05-13;17946;34038
420057;NA;19117346;2016-04-25;13740;47794
420259;NA;1823159;2016-03-25;7065;8924
420403;NA;749098;2016-04-02;8543;3650
420403;NA;749098;2016-04-02;8543;69273
420427;154988;1535592847;2016-05-16;18587;102578
420427;154988;1535592847;2016-05-16;18587;68781
420554;168936;85683031;2016-05-19;19387;7707
420610;NA;1142888;2016-04-08;9904;7300
420662;NA;1199703;2016-05-07;16497;82091
420662;NA;1199703;2016-05-07;16497;37583
420662;NA;1199703;2016-05-07;16497;17314
420756;NA;243504;2016-05-24;20410;31019
420822;NA;427891;2016-03-25;6973;33043
420899;NA;623272;2016-04-08;9905;41646
420899;NA;623272;2016-04-08;9905;397707
420942;NA;225777;2016-04-12;10885;41580
420948;169105;374947;2016-02-20;2428;36126
420996;169124;347934;2016-02-02;202;412307
421146;NA;642198;2016-03-17;5630;25493
421220;NA;657457;2016-05-17;18943;85792
421231;169235;759028;2016-02-23;2671;3373
421310;NA;2701383;2016-04-17;12189;10598
421361;NA;1770702;2016-05-10;17250;383475
421554;NA;1627698;2016-04-25;13765;171470
421718;169444;664797;2016-02-11;1506;13574
421743;169453;3639495;2016-02-07;789;9654
421825;169483;238136;2016-02-23;2681;140143
421836;NA;663900;2016-03-30;7886;13759
421913;NA;7713286;2016-04-12;11014;35193
421985;161982;254052546;2016-05-30;21768;24749
422208;NA;1654564;2016-04-20;13155;12
422211;169635;62415920;2016-02-05;440;66806
422281;NA;261225;2016-04-27;14442;12203
422381;NA;303197;2016-03-22;6450;8318
422397;NA;1307702;2016-04-29;15047;23003
422432;NA;706561;2016-04-12;10947;4748
422432;NA;706561;2016-04-12;10947;291572
422448;NA;1228589;2016-05-02;15396;92215
422448;NA;1228589;2016-05-02;15396;39817
422598;NA;813975;2016-05-26;21004;20458
422721;54962;1267166;2016-04-17;12331;353038
422721;54962;1267166;2016-04-17;12331;205009
422805;37348;5484954;2016-05-11;17523;266610
422807;NA;630242;2016-04-19;12834;35378
422858;NA;2954102;2016-06-01;22591;64897
422870;NA;1657428;2016-04-10;10262;9710
422900;NA;2471326;2016-05-27;21178;49806
422921;NA;6956999;2016-04-06;9480;3742
422961;NA;12376181;2016-04-30;15206;23065
422961;NA;6586434;2016-04-30;15199;12148
422961;NA;6586434;2016-04-30;15199;122842
423090;NA;9289294;2016-05-14;18294;89783
423091;169978;2752954;2016-03-10;4314;13931
423093;NA;2023783;2016-05-24;20349;397813
423093;NA;1744297;2016-05-24;20346;131212
423171;NA;359593;2016-05-23;20165;135500
423172;NA;1276797;2016-03-23;6663;74010
423213;170042;225303;2016-02-09;1017;6284
423222;NA;3013499;2016-05-24;20557;389404
423253;NA;2582334;2016-04-05;9080;31963
423253;NA;2582334;2016-04-05;9080;2142
423281;NA;436020;2016-04-13;11251;236170
423319;NA;1081536;2016-05-16;18642;69992
423414;NA;6093572;2016-04-04;8930;89973
423460;NA;5578201;2016-04-02;8409;7360
423546;170191;304515;2016-02-06;656;231704
423554;NA;1435203;2016-04-12;10787;35495
423720;NA;330230;2016-04-27;14508;6627
423722;NA;707678;2016-04-26;14105;34985
423722;NA;707678;2016-04-26;14105;144116
423722;NA;707678;2016-04-26;14105;73747
423723;221598;1553114;2016-03-26;7198;31233
424105;170431;2997526;2016-02-04;427;32232
424110;NA;544605;2016-05-21;19631;228272
424129;NA;1243241;2016-06-01;22511;392401
424250;NA;1501414;2016-03-29;7827;10434
424287;170510;212560;2016-02-29;3383;13585
424393;NA;621393;2016-05-09;16858;52222
424395;170563;704376;2016-03-13;4796;7104
424397;NA;14479583;2016-03-29;7682;14026
424558;NA;1078414;2016-04-01;8323;6913
424602;NA;1580053;2016-04-29;14918;10746
424736;170702;6995940;2016-05-26;21086;28834
424736;170702;6995940;2016-05-26;21086;229959
424736;170702;6995940;2016-05-26;21086;213828
424781;NA;1691498;2016-03-23;6607;13360
424797;NA;882912;2016-03-21;6060;6035
424820;21764;3727202;2016-05-15;18432;384862
424909;NA;351966;2016-03-22;6305;6783
424950;NA;1211942;2016-03-23;6741;133635
425002;NA;751715;2016-03-21;6041;33679
425031;NA;892932;2016-05-15;18568;8440
425108;NA;466989;2016-05-06;16254;377097
425198;NA;689271;2016-05-08;16783;49442
425415;NA;638673;2016-05-26;20917;32486
425734;NA;1014337;2016-05-17;19036;42553
425734;NA;8510996;2016-05-17;19067;128197
425868;NA;1024077;2016-05-13;17898;118347
425920;NA;6544159;2016-05-13;18053;36608
425927;NA;1451486;2016-03-24;6875;99914
425988;171226;1097919894;2016-02-24;2737;209862
426078;NA;497576;2016-05-07;16548;37724
426137;NA;12812998;2016-04-26;14186;41990
426144;NA;807323;2016-04-12;10851;80750
426224;NA;182139;2016-05-13;18006;12974
426247;NA;435211;2016-03-30;7852;13837
426358;171388;483725;2016-02-10;1179;34733
426384;NA;1480378;2016-03-29;7676;34310
426424;NA;104686772;2016-04-06;9425;2201
426456;NA;5963679;2016-03-24;6932;1813
426456;NA;5963679;2016-03-24;6932;14082
426502;NA;603652;2016-04-06;9441;35872
426518;NA;255665;2016-04-07;9722;169683
426563;171478;1578962;2016-05-26;21063;40196
426563;171478;1578962;2016-05-26;21063;380992
426583;NA;1174229;2016-03-18;5740;85096
426583;NA;1174229;2016-03-18;5740;76033
426625;NA;19832232;2016-04-29;15038;381077
426770;NA;2991914;2016-04-09;10129;126325
426770;NA;2991914;2016-04-09;10129;14758
426817;NA;83222565;2016-06-02;22612;124729
426900;NA;990886;2016-03-26;7263;75107
426921;171630;5100166;2016-02-22;2579;70368
426921;171630;5100166;2016-02-22;2579;49666
426940;NA;87766666;2016-05-01;15230;8683
426954;NA;510525;2016-05-22;19878;41345
426954;NA;510525;2016-05-22;19878;334824
426954;NA;510525;2016-05-22;19878;41515
427006;NA;553985;2016-05-26;21039;9345
427068;99568;94730443;2016-03-18;5785;168611
427068;99568;865932;2016-03-17;5629;129736
427082;NA;462299;2016-04-18;12639;113421
427299;NA;2048555;2016-04-09;10169;3719
427299;NA;2048555;2016-04-09;10169;29701
427299;NA;2048555;2016-04-09;10169;199102
427312;NA;277126335;2016-04-05;9199;17190
427442;171862;284898039;2016-05-17;19045;75956
427442;171862;284898039;2016-05-17;19045;77112
427548;NA;2522591;2016-05-02;15438;90146
427618;NA;5750638372;2016-04-18;12528;19802
427620;NA;1107078;2016-05-15;18528;20360
427628;NA;2941813;2016-04-14;11449;74389
427644;NA;521705;2016-05-18;19255;16925
427788;NA;2710667;2016-03-20;5843;10578
427813;149820;4035138;2016-05-25;20787;9372
427819;NA;2104270;2016-05-02;15366;77062
427908;172052;709169037;2016-02-16;2050;31986
428003;NA;667365;2016-05-18;19190;35077
428003;NA;667365;2016-05-18;19190;375989
428017;NA;2493240;2016-04-20;13298;234124
428047;172112;350247;2016-03-16;5455;5670
428064;172118;201654;2016-02-13;1660;35598
428102;NA;740114;2016-05-24;20301;45471
428117;172141;8488854;2016-04-27;14335;151916
428117;172141;8488854;2016-04-27;14335;375126
428117;172141;8488854;2016-04-27;14335;33655
428117;172141;8488854;2016-04-27;14335;201497
428132;NA;646135;2016-05-11;17399;131786
428182;46819;236323;2016-05-12;17656;8985
428243;NA;428184;2016-05-05;16203;9999
428283;NA;98425061;2016-05-15;18498;24322
428364;145044;3870570;2016-03-05;3924;4485
428364;145044;3870570;2016-03-05;3924;6648
428402;NA;339667;2016-03-24;6791;7879
428566;NA;2414496;2016-05-23;20264;381790
428603;172349;1325515;2016-05-13;17929;161100
428654;172370;972092;2016-02-07;812;214809
428654;172370;972092;2016-02-07;812;93028
428686;NA;821247;2016-05-02;15415;166130
428710;160077;4484533;2016-02-09;1045;28073
428754;NA;1081201;2016-05-15;18445;126446
428833;172443;610127;2016-02-24;2801;14322
428833;172443;610127;2016-02-24;2801;490601
428922;NA;217989;2016-05-26;20893;29394
428974;NA;1833555;2016-05-06;16370;378912
428975;172502;2793185;2016-02-12;1533;12974
428975;172502;2793185;2016-02-12;1533;203300
